"","file","date","time_point","culture_ID","replicate","indiv_per_frame","indiv_per_volume","bioarea_per_frame","bioarea_per_volume","major_mean","major_sd","minor_mean","minor_sd","gross_speed_mean","gross_speed_sd","net_speed_mean","net_speed_sd","sd_turning_mean","Ble","Cep","Col","Eug","Eup","Lox","Pau","Pca","Spi","Spi_te","Tet"
"1","sample_00001","11.05.2022","t7",1,1,2.16,0.0627906976744186,3415.78782,99.2961575581395,49.3072961863464,24.1386539904827,25.5755049045053,14.9294524809874,327.442065468684,328.719858977494,303.4425,325.593477552914,0.38,0,0.0267441860465116,0,0.00767441860465116,0.0283720930232558,0,0,0,0,0,0
"2","sample_00002","11.05.2022","t7",2,1,0.64,0.0186046511627907,473.83542,13.7742854651163,46.3480125,13.9096565917463,21.0274701923077,1.96055281775322,181.97149122807,8.44496388232881,50.27,42.2001327012132,1.025,0,0.0186046511627907,0,0,0,0,0,0,0,0,0
"3","sample_00003","11.05.2022","t7",3,1,3.416,0.0993023255813953,4086.8469,118.803688953488,62.8982085673037,15.87745987674,23.7510917567672,2.98278566386845,206.80450058314,28.7542929744965,146.01,61.1384354208896,0.64625,0,0.08,0,0.0193023255813954,0,0,0,0,0,0,0
"4","sample_00004","11.05.2022","t7",4,1,2,0.0581395348837209,4039.6077,117.430456395349,67.4660502,7.36755004846378,38.9329578,4.93535105708358,357.006,302.245722550378,130.965,28.0226417384229,0.355,0,0.0290697674418605,0,0,0.0290697674418605,0,0,0,0,0,0
"5","sample_00005","11.05.2022","t7",5,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"6","sample_00006","11.05.2022","t7",6,1,10.008,0.29093023255814,25038.48186,727.862844767442,79.7948010699986,18.838148431511,36.552803368051,9.55240506872273,257.638431342956,227.45467769793,138.076666666667,127.874430547623,0.443333333333333,0.116279069767442,0.0948837209302326,0,0,0.0797674418604651,0,0,0,0,0,0
"7","sample_00007","11.05.2022","t7",7,1,6,0.174418604651163,11320.87428,329.09518255814,78.1325028,18.8684394701642,31.2406146,2.59188184858089,207.616,56.869716679442,104.468333333333,70.5925478833755,0.335,0,0.116279069767442,0,0,0.0290697674418605,0.0290697674418605,0,0,0,0,0
"8","sample_00008","11.05.2022","t7",8,1,7.68,0.223255813953488,21155.41962,614.983128488372,87.3220137883516,31.4599010695888,36.0410573037363,8.48994289693034,353.439803180903,230.234145719908,150.899,126.132373890819,0.543,0.0581395348837209,0.0506976744186047,0,0,0.0472093023255814,0.0290697674418605,0,0.0381395348837209,0,0,0
"9","sample_00009","11.05.2022","t7",9,1,3.152,0.0916279069767442,6330.0528,184.013162790698,58.5119166894282,23.310103845334,31.2022068217212,9.79974040260436,379.448458702333,263.12960209186,184.385,189.62298782057,0.401666666666667,0.0290697674418605,0.0197674418604651,0.0072093023255814,0,0.0355813953488372,0,0,0,0,0,0
"10","sample_00010","11.05.2022","t7",10,1,8.016,0.233023255813954,16521.38532,480.272829069768,77.2177915013423,17.9148127288666,30.2548120979873,8.26219269808525,262.085268187266,191.025132677998,154.424545454545,106.305467532356,0.532727272727273,0.0290697674418605,0.121162790697674,0,0,0.0537209302325581,0,0,0.0290697674418605,0,0,0
"11","sample_00011","11.05.2022","t7",11,1,17.696,0.514418604651163,32216.08464,936.514088372093,66.7429194116855,26.6408370031676,30.0442998244339,7.91187309933275,225.794467221178,147.787089789102,122.5325,151.920845030689,0.7259375,0.0151162790697674,0.375581395348837,0.00767441860465116,0,0.0872093023255814,0,0,0.0288372093023256,0,0,0
"12","sample_00012","11.05.2022","t7",12,1,14.568,0.423488372093023,22883.06214,665.205294767442,64.2864370224445,18.9231653003523,26.9672242089698,6.63362278893799,173.76408644842,83.8392149200159,99.7281818181818,87.2857450222596,0.788181818181818,0.0290697674418605,0.364418604651163,0,0,0.00953488372093023,0,0,0,0,0.0204651162790698,0
"13","sample_00013","11.05.2022","t7",13,1,27.2,0.790697674418605,77813.85366,2262.03062965116,74.942470737229,49.8754779684731,32.4732886675519,11.1487072247734,232.912384695309,148.29798480234,112.869268292683,132.508053592796,0.657317073170732,0.0872093023255814,0.460697674418605,0,0,0.145348837209302,0.0111627906976744,0,0,0,0.0862790697674419,0
"14","sample_00014","11.05.2022","t7",14,1,6.304,0.183255813953488,15101.71614,439.003376162791,88.540275556261,24.4675421213828,31.2875985920522,7.77953882993649,235.848947008753,155.056187522681,102.346,132.452151293296,0.52,0.0581395348837209,0.0662790697674419,0,0,0,0.0290697674418605,0,0.0297674418604651,0,0,0
"15","sample_00015","11.05.2022","t7",15,1,27.312,0.793953488372093,66233.68866,1925.39792616279,80.5809572747166,24.4411441035396,33.6320864852329,8.33133643806585,194.256443603473,113.981672988775,90.97375,75.1085420280338,0.63,0.0972093023255814,0.563720930232558,0,0,0.0355813953488372,0.0109302325581395,0.0865116279069768,0,0,0,0
"16","sample_00016","11.05.2022","t7",16,1,1.192,0.0346511627906977,2763.4932,80.3341046511628,59.46495255,52.7238827881704,25.447750425,14.7567092448052,161.189928571429,56.4583348523132,156.925,51.6258660944298,0.21,0,0.0290697674418605,0,0.00558139534883721,0,0,0,0,0,0,0
"17","sample_00017","11.05.2022","t7",17,1,1,0.0290697674418605,5796.51228,168.503263953488,144.7950492,NA,51.0143184,NA,559.15,NA,196.28,NA,0.4,0,0,0,0,0,0,0.0290697674418605,0,0,0,0
"18","sample_00018","11.05.2022","t7",18,1,0.192,0.00558139534883721,772.62336,22.4599813953488,110.03090625,NA,46.88836875,NA,779.471153846154,NA,332.26,NA,0.51,0,0,0,0,0,0,0,0.00558139534883721,0,0,0
"19","sample_00019","11.05.2022","t7",19,1,1.008,0.0293023255813953,2847.99888,82.7906651162791,102.803180886628,2.66690574436792,34.5012247674419,0.132426629093752,336.244912790698,64.7814644258274,69.9,66.3266160752981,0.535,0,0.00930232558139535,0,0,0,0,0.02,0,0,0,0
"20","sample_00020","11.05.2022","t7",20,1,0.88,0.0255813953488372,1101.98556,32.0344639534884,59.4656409986413,26.509135444419,25.9952317764946,8.5666336491355,118.504150548034,22.9600558021109,39.005,35.9139534164648,0.97,0,0.0255813953488372,0,0,0,0,0,0,0,0,0
"21","sample_00021","11.05.2022","t7",21,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"22","sample_00022","11.05.2022","t7",22,1,1.2,0.0348837209302326,2853.3789,82.9470610465116,79.6540733709395,11.417267319905,40.1277659258899,10.594505013359,306.406997665824,198.835201494435,279.015,217.286842790814,0.27,0,0.0225581395348837,0,0,0.0123255813953488,0,0,0,0,0,0
"23","sample_00023","11.05.2022","t7",23,1,1,0.0290697674418605,1730.00448,50.2908279069767,72.6626052,NA,30.7835316,NA,121.268,NA,72.67,NA,0.5,0,0.0290697674418605,0,0,0,0,0,0,0,0,0
"24","sample_00024","11.05.2022","t7",24,1,4.056,0.117906976744186,6313.25664,183.524902325581,63.6499737703641,24.7977344823759,27.1997292751178,7.80772733861449,252.863699896305,105.548660606665,173.996666666667,59.3056397542988,0.401666666666667,0,0.0888372093023256,0,0,0.0290697674418605,0,0,0,0,0,0
"25","sample_00025","11.05.2022","t7",25,1,2.872,0.0834883720930233,4669.20126,135.732594767442,72.0342700940547,15.8475462630427,26.371140631975,3.09288711332881,151.538564865341,46.6826250768785,113.08,57.6603289388236,0.5725,0,0.0834883720930233,0,0,0,0,0,0,0,0,0
"26","sample_00026","11.05.2022","t7",26,1,4.512,0.131162790697674,7036.6725,204.554433139535,61.2814183268957,13.9846317806171,26.8417060325053,8.59832094161152,283.061757561543,143.178095087746,204.61625,99.0790675510509,0.5,0,0.0893023255813954,0,0,0.0418604651162791,0,0,0,0,0,0
"27","sample_00027","11.05.2022","t7",27,1,5.512,0.160232558139535,9528.27786,276.984821511628,75.1798324108362,34.0660562341846,26.547549625532,6.92857696566256,260.919580774764,162.906326431829,174.617272727273,158.369081899903,0.544545454545455,0,0.113488372093023,0.0290697674418605,0,0,0,0,0.00906976744186047,0,0.0086046511627907,0
"28","sample_00028","11.05.2022","t7",28,1,10.552,0.306744186046512,33197.61024,965.046809302326,101.905095520336,58.5694932957607,35.732692195967,14.8721027593928,229.165486522996,155.623979756267,112.1,71.7347277769336,0.427142857142857,0.0406976744186046,0.138837209302326,0,0.0358139534883721,0.0290697674418605,0,0.0416279069767442,0.0206976744186047,0,0,0
"29","sample_00029","11.05.2022","t7",29,1,10.824,0.314651162790698,28470.01608,827.616746511628,94.5002582850614,35.672790276209,34.0390052081112,8.21011813481595,412.893810593576,272.155858371461,242.656,225.626672935626,0.504,0.0872093023255814,0.0595348837209302,0,0,0.0834883720930233,0,0,0.0844186046511628,0,0,0
"30","sample_00030","11.05.2022","t7",30,1,18.784,0.546046511627907,45194.26752,1313.78684651163,85.8058454932764,32.6735198930981,32.2187876533957,10.6226678410549,271.722626620916,159.061230657478,149.914,97.718179461354,0.508333333333333,0.0904651162790698,0.279302325581395,0,0,0.0862790697674419,0.0272093023255814,0.0432558139534884,0.0195348837209302,0,0,0
"31","sample_00031","11.05.2022","t7",31,1,11.408,0.331627906976744,17355.8133,504.529456395349,62.8516503944193,11.9549512817864,25.5482597246571,7.08154236646085,221.896707716247,121.804069108173,133.58619047619,68.546396365979,0.692857142857143,0,0.273488372093023,0,0,0.0581395348837209,0,0,0,0,0,0
"32","sample_00032","11.05.2022","t7",32,1,15.608,0.453720930232558,40775.56524,1185.33619883721,82.6561883194183,30.4530600522507,32.0424413650231,11.7091455015712,191.517238791259,98.0889075774614,119.152380952381,55.1769546916792,0.464761904761905,0.116279069767442,0.308372093023256,0,0,0,0,0,0.0290697674418605,0,0,0
"33","sample_00033","11.05.2022","t7",33,1,11.52,0.334883720930233,28449.8082,827.029308139535,80.6514649379597,29.8994603400197,32.1213835836458,9.73147643737419,278.641326158671,199.462205679165,164.01,146.428150445388,0.452,0.0581395348837209,0.163953488372093,0,0,0.0579069767441861,0,0,0.0548837209302326,0,0,0
"34","sample_00034","11.05.2022","t7",34,1,11.064,0.321627906976744,40969.90206,1190.985525,103.010936547037,83.6686483004973,31.2292352401305,10.6673890841337,323.190039492226,203.797979992966,207.269375,143.921970779019,0.499375,0.0290697674418605,0.151860465116279,0,0,0.0158139534883721,0,0.0290697674418605,0.0390697674418605,0.0276744186046512,0.0290697674418605,0
"35","sample_00035","11.05.2022","t7",35,1,14.272,0.414883720930233,34127.56638,992.080418023256,92.72015184613,30.8568711968419,29.9049343939762,6.70322973974803,381.601357433352,199.471007331745,214.029545454545,105.448946007389,0.464090909090909,0.01,0.162790697674419,0.00930232558139535,0,0.0513953488372093,0.0153488372093023,0,0.107906976744186,0,0.0581395348837209,0
"36","sample_00036","11.05.2022","t7",36,1,11.536,0.335348837209302,34422.15528,1000.64404883721,99.3473233245819,31.5195551645973,33.5783966246902,9.87868519334006,380.641011290253,327.833043820126,180.805,246.067556882251,0.478571428571429,0.0855813953488372,0.128837209302326,0,0,0,0,0.0265116279069767,0.0944186046511628,0,0,0
"37","sample_00037","11.05.2022","t7",37,1,8.288,0.24093023255814,23966.15202,696.690465697675,82.8715500813122,36.0388330084455,36.1777553588593,14.3951438155144,365.503993128068,229.336473795813,189.740769230769,175.901112250678,0.628461538461539,0.0683720930232558,0.00604651162790698,0,0.0130232558139535,0.106511627906977,0,0,0.0404651162790698,0.00651162790697674,0,0
"38","sample_00038","11.05.2022","t7",38,1,22.704,0.66,39475.69992,1147.54941627907,66.3903978281607,16.9295043502513,30.1600419891771,7.11968104502125,198.944823841558,107.545438725889,117.216944444444,118.363168591282,0.679722222222222,0,0.554186046511628,0,0,0.037906976744186,0.0388372093023256,0.0290697674418605,0,0,0,0
"39","sample_00039","11.05.2022","t7",39,1,10.2,0.296511627906977,28447.44624,826.960646511628,86.4618380054831,23.3474764544605,38.3976051319454,7.34629474324669,302.889135068416,168.379473613761,158.084615384615,108.904996335903,0.393846153846154,0.0581395348837209,0.104186046511628,0,0,0.113488372093023,0.0206976744186047,0,0,0,0,0
"40","sample_00040","11.05.2022","t7",40,1,15.584,0.453023255813953,39688.27632,1153.7289627907,77.3408229619349,33.4442670262839,32.8477801502613,11.4440003828268,201.942995995721,117.989067414081,92.6360869565217,61.9323276384746,0.550869565217391,0.04,0.262325581395349,0,0,0.0325581395348837,0.0223255813953488,0.0290697674418605,0,0,0.0667441860465116,0
"41","sample_00041","11.05.2022","t7",41,1,12.792,0.371860465116279,29453.90364,856.218129069768,77.9268460099639,24.5796100091774,30.1202259172602,9.35500393103177,215.859597206893,146.252983697121,131.72347826087,156.334875409072,0.62695652173913,0.0693023255813953,0.205116279069767,0,0,0.0581395348837209,0.0290697674418605,0,0.0102325581395349,0,0,0
"42","sample_00042","11.05.2022","t7",42,1,10.096,0.293488372093023,36917.30358,1073.17742965116,102.122838503289,68.3161237595145,35.3312432337652,13.5014199813621,353.645899826405,330.160318265281,246.514615384615,334.259931979475,0.506153846153846,0.0290697674418605,0.111627906976744,0,0,0.0581395348837209,0,0,0.0365116279069767,0.0290697674418605,0.0290697674418605,0
"43","sample_00043","11.05.2022","t7",43,1,9.216,0.267906976744186,21468.77298,624.092237790698,89.484877150067,25.2907547632965,32.9845089682905,6.00419951794065,235.167149339048,172.319650450457,142.285,144.563624967128,0.545,0.0290697674418605,0.13046511627907,0,0.0290697674418605,0.05,0,0,0.0125581395348837,0,0.0167441860465116,0
"44","sample_00044","11.05.2022","t7",44,1,4.216,0.122558139534884,11299.09176,328.461969767442,82.401320660605,42.8529229490519,30.5804545916057,12.5386669024108,193.441636862267,66.3576734490179,140.724285714286,90.895343272202,0.544285714285714,0.0467441860465116,0.0758139534883721,0,0,0,0,0,0,0,0,0
"45","sample_00045","11.05.2022","t7",45,1,8.416,0.244651162790698,23452.03206,681.745118023256,81.3018466498849,29.6614128453372,35.6026479439261,12.5288579500775,184.458289329895,135.832407143244,86.14,47.4729644698491,0.519,0.0581395348837209,0.142093023255814,0,0,0.0444186046511628,0,0,0,0,0,0
"46","sample_00046","11.05.2022","t7",46,1,6.32,0.183720930232558,16730.81244,486.360826744186,80.3554105530636,23.3786654072224,36.942495991776,15.0974753521894,221.978688311688,106.627778249419,100.425714285714,82.6643314570323,0.422857142857143,0.0581395348837209,0.0965116279069767,0,0,0.0290697674418605,0,0,0,0,0,0
"47","sample_00047","11.05.2022","t7",47,1,9.872,0.286976744186047,20238.0606,588.315715116279,69.74777082491,31.5202076101636,27.2657179144174,10.7847695562632,298.666590248339,169.129744077384,193.374,116.792894157625,0.474666666666667,0.0290697674418605,0.129302325581395,0,0,0.0665116279069767,0.023953488372093,0,0.0381395348837209,0,0,0
"48","sample_00048","11.05.2022","t7",48,1,4.632,0.134651162790698,10247.10102,297.880843604651,95.0290533186884,16.3891068800136,29.706954290902,3.78756647636797,446.843484863021,254.149393202745,299.641428571429,232.693890438961,0.582857142857143,0,0.0586046511627907,0,0,0.0290697674418605,0,0,0.0469767441860465,0,0,0
"49","sample_00049","11.05.2022","t7",49,1,8.256,0.24,21674.00106,630.058170348837,78.593055777418,32.9763906551882,33.592678130639,12.0002588352524,280.426792518319,233.213548811254,153.831666666667,176.296336208686,0.3725,0.0872093023255814,0.0644186046511628,0,0,0.0581395348837209,0,0,0.0302325581395349,0,0,0
"50","sample_00050","11.05.2022","t7",50,1,2.8,0.0813953488372093,4758.0372,138.315034883721,67.7647808451157,30.4436779730117,24.0089775799588,5.67213932392665,354.33690094908,172.749692507366,281.62,127.956626401293,0.67,0,0.0397674418604651,0,0,0,0,0.0244186046511628,0.0172093023255814,0,0,0
"51","sample_00051","11.05.2022","t7",51,1,7.672,0.223023255813953,18778.63176,545.890458139535,83.5167462505903,34.5254737251461,31.4678708547939,10.1463814262295,252.780965341853,163.544627700962,171.587272727273,171.590895509692,0.571818181818182,0.0290697674418605,0.0586046511627907,0.00953488372093023,0.00627906976744186,0.0690697674418605,0,0,0.0290697674418605,0,0.0213953488372093,0
"52","sample_00052","11.05.2022","t7",52,1,4.208,0.122325581395349,7607.34828,221.143845348837,76.872678562097,20.2748448600667,27.3584063385059,2.90466303609543,169.218409837986,55.5014073324926,127.796,77.4934779836342,0.61,0.0290697674418605,0.0932558139534884,0,0,0,0,0,0,0,0,0
"53","sample_00053","11.05.2022","t7",53,1,9.04,0.262790697674419,19578.54888,569.143862790698,81.7538959490805,16.1026376347407,35.2103651515039,6.55080453180445,252.373968448563,194.356058974785,153.245,197.001845465129,0.498,0.0290697674418605,0.116279069767442,0,0,0.0741860465116279,0.0290697674418605,0,0.0141860465116279,0,0,0
"54","sample_00054","11.05.2022","t7",54,1,3.784,0.11,8315.54262,241.730890116279,76.2712915740837,44.5429442531375,27.6809620024597,6.29319919944685,378.226254848871,270.584025163423,226.48,234.49226554409,0.532857142857143,0,0.0283720930232558,0.00674418604651163,0.0130232558139535,0,0,0.0327906976744186,0.0290697674418605,0,0,0
"55","sample_00055","11.05.2022","t7",55,1,11.248,0.326976744186046,30663.35838,891.376697093023,86.3204359412094,38.8226892018038,31.556298924211,11.7062356560047,318.339174677619,273.5769423453,219.953125,247.511014319734,0.500625,0.0290697674418605,0.165581395348837,0,0,0.036046511627907,0,0.0290697674418605,0.0448837209302326,0.0223255813953488,0,0
"56","sample_00056","11.05.2022","t7",56,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"57","sample_00057","11.05.2022","t7",57,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"58","sample_00058","11.05.2022","t7",58,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"59","sample_00059","11.05.2022","t7",59,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"60","sample_00060","11.05.2022","t7",60,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
"61","sample_00061","11.05.2022","t7",61,1,6.696,0.194651162790698,15942.96756,463.458359302326,94.3462123849624,26.9183807773088,30.7404736646616,7.5284814330503,363.42694047619,259.07558138722,289.43375,239.812457852113,0.35625,0,0.107441860465116,0,0,0.0290697674418605,0,0,0.0290697674418605,0,0.0290697674418605,0
"62","sample_00062","11.05.2022","t7",62,1,4.392,0.127674418604651,6982.34742,202.975215697674,71.9269359111753,32.5165877749375,26.1520590200773,6.33929334425569,338.786200101095,336.582781067405,251.622857142857,311.716945091445,0.597142857142857,0,0.0841860465116279,0,0.00627906976744186,0.0290697674418605,0,0,0.00813953488372093,0,0,0
"63","sample_00063","11.05.2022","t7",63,1,10.072,0.292790697674419,34885.23066,1014.10554244186,99.9302899845779,26.1892602749672,40.4373678448052,11.1240269219165,293.964210056918,220.403267221404,160.535,127.999298186996,0.445,0.136744186046512,0.0558139534883721,0,0,0.0581395348837209,0,0.0290697674418605,0.0130232558139535,0,0,0
"64","sample_00064","11.05.2022","t7",64,1,9.728,0.282790697674419,21641.32728,629.108351162791,84.1630436722154,21.8496706499717,32.3019679946777,5.47801410369544,294.054345735341,204.545053968427,173.636153846154,192.522470789709,0.617692307692308,0,0.173023255813954,0,0,0.0455813953488372,0,0.0351162790697674,0.0290697674418605,0,0,0
"65","sample_00065","11.05.2022","t7",65,1,1,0.0290697674418605,1896.65388,55.1352872093023,74.2064652,NA,33.2240616,NA,121.246,NA,54.32,NA,0.72,0,0.0290697674418605,0,0,0,0,0,0,0,0,0
"66","sample_00066","11.05.2022","t7",66,1,12.016,0.349302325581395,32104.67886,933.275548255814,78.2790636109435,31.289834591663,33.2349170451099,10.0835799053408,237.423846219868,217.721918509328,154.182222222222,207.128933831238,0.518333333333333,0.0581395348837209,0.147441860465116,0,0.0162790697674419,0.07,0,0.0574418604651163,0,0,0,0
"67","sample_00067","11.05.2022","t7",67,1,15.592,0.453255813953488,32023.5849,930.918165697674,68.313850359361,20.5273152543851,30.9071504419084,9.33091610860393,215.757740835797,136.820502076051,89.9892857142857,93.2407140815313,0.632857142857143,0.0290697674418605,0.327441860465116,0.00813953488372093,0,0.0709302325581395,0.0086046511627907,0,0.00906976744186047,0,0,0
"68","sample_00068","11.05.2022","t7",68,1,2.84,0.0825581395348837,6310.76346,183.452426162791,72.0630637714286,2.75165349981844,38.7553464,6.61415307166504,408.874,294.845667371932,133.48,83.386007819058,0.5,0,0.0244186046511628,0,0,0.0290697674418605,0.0290697674418605,0,0,0,0,0
"69","sample_00069","11.05.2022","t7",69,1,5.416,0.157441860465116,15202.09944,441.921495348837,86.4685920950461,42.0530469041995,30.9824129794355,11.5424889824645,219.731322712418,142.595013425387,156.68875,156.642183375041,0.5475,0.0581395348837209,0.0881395348837209,0,0,0,0,0,0,0,0.0111627906976744,0
"70","sample_00070","11.05.2022","t7",70,1,11.8,0.343023255813954,38389.46076,1115.97269651163,95.3406022214929,37.299656731901,40.9838910824981,8.60114778891731,492.468155491188,318.710592313089,241.908,323.899282167422,0.355333333333333,0.0290697674418605,0.0490697674418605,0,0,0.182790697674419,0,0.047906976744186,0.00930232558139535,0,0.0248837209302326,0
